receipt_id,line_no,sku,product_name,category,unit_price,qty,line_total
RCPT-20260206-00393,1,P-0074,Samsung Portable SSD T7 Shield 1TB (Black),hard_drive,369.00,1,369.00
RCPT-20260206-00393,2,P-0061,Logitech G Astro A20X PLAYSYNC Wireless Headset (Black),gaming_headsets,349.00,1,349.00
RCPT-20260206-00394,1,P-0052,"Samsung Galaxy Tab A11+ 11"" 5G 128GB (Grey)",monitors,529.00,1,529.00
RCPT-20260206-00394,2,P-0041,"LG UltraGear 24G411A 24"" FHD 144Hz Gaming Monitor",monitors,189.00,1,189.00
RCPT-20260206-00394,3,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20260206-00395,1,P-0016,"Lenovo Yoga Slim 7i Aura Edition 14"" 2.8K OLED Laptop (Intel Core Ultra 5)[1TB]",laptops,1499.00,1,1499.00
RCPT-20260206-00396,1,P-0055,ASUS RT-AX54HP V2 AX1800 Wi-Fi 6 Router,wi_fi_routers,179.00,1,179.00
RCPT-20260206-00396,2,P-0016,"Lenovo Yoga Slim 7i Aura Edition 14"" 2.8K OLED Laptop (Intel Core Ultra 5)[1TB]",laptops,1499.00,1,1499.00
RCPT-20260206-00396,3,P-0012,"ASUS Vivobook S16 16"" WQXGA Laptop (Copilot+ PC)[512GB]",laptops,1278.00,1,1278.00
RCPT-20260206-00397,1,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20260206-00397,2,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20260206-00397,3,P-0039,"LG UltraGear 27G411A 27"" FHD 144Hz Gaming Monitor",monitors,229.00,1,229.00
RCPT-20260206-00397,4,P-0062,RIG R5 SPEAR PRO HS Gaming Headset (Black),gaming_headsets,179.00,1,179.00
RCPT-20260206-00398,1,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20260206-00398,2,P-0057,Starlink Standard Kit (Latest Generation),wi_fi_routers,549.00,1,549.00
RCPT-20260206-00398,3,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20260206-00398,4,P-0047,"AOC 16T20 15.6"" FHD USB-C Portable Monitor",monitors,179.00,1,179.00
RCPT-20260206-00399,1,P-0072,Sandisk E30 Portable SSD Drive (1TB),hard_drive,169.00,1,169.00
RCPT-20260206-00399,2,P-0037,"Lenovo Legion GB800 17"" Laptop Backpack (Black)",bags,199.00,1,199.00
RCPT-20260206-00399,3,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,2,398.00
RCPT-20260206-00399,4,P-0001,"Dell 15 DC15255 15.6"" FHD 120Hz Laptop (Ryzen 3)[512GB]",laptops,629.00,1,629.00
RCPT-20260207-00400,1,P-0059,TP-Link AX3000 Mesh Wi-Fi 6 Range Extender,wi_fi_routers,149.00,1,149.00
RCPT-20260207-00400,2,P-0048,"Samsung Galaxy Tab A11+ 11"" Wi-Fi 128GB (Grey)",monitors,379.00,1,379.00
RCPT-20260207-00400,3,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20260207-00400,4,P-0076,SanDisk® Creator Phone SSD with Magsafe 2TB,hard_drive,399.00,1,399.00
RCPT-20260207-00401,1,P-0052,"Samsung Galaxy Tab A11+ 11"" 5G 128GB (Grey)",monitors,529.00,1,529.00
RCPT-20260207-00401,2,P-0009,"Dell 15 DC15250 15.6"" Full HD Laptop (Intel Core i5)[512GB]",laptops,1199.00,1,1199.00
RCPT-20260207-00402,1,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20260207-00402,2,P-0050,Apple iPad 11-inch A16 128GB Wi-Fi (Blue),monitors,499.00,1,499.00
RCPT-20260207-00402,3,P-0001,"Dell 15 DC15255 15.6"" FHD 120Hz Laptop (Ryzen 3)[512GB]",laptops,629.00,1,629.00
RCPT-20260207-00403,1,P-0062,RIG R5 SPEAR PRO HS Gaming Headset (Black),gaming_headsets,179.00,1,179.00
RCPT-20260207-00404,1,P-0074,Samsung Portable SSD T7 Shield 1TB (Black),hard_drive,369.00,1,369.00
RCPT-20260207-00404,2,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20260207-00404,3,P-0037,"Lenovo Legion GB800 17"" Laptop Backpack (Black)",bags,199.00,1,199.00
RCPT-20260207-00405,1,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,2,798.00
RCPT-20260207-00405,2,P-0043,"Lenovo Legion R34w-30 34"" WQHD 180Hz Curved Gaming Monitor",monitors,499.00,1,499.00
RCPT-20260207-00405,3,P-0003,"Lenovo IdeaPad S3i 15.6"" FHD Laptop (Intel Core i3)[512GB]",laptops,699.00,1,699.00
RCPT-20260207-00406,1,P-0019,"Lenovo IdeaPad Slim 3i 15.3"" 2K Laptop (Intel Core i7)[1TB]",laptops,1599.00,1,1599.00
RCPT-20260207-00407,1,P-0050,Apple iPad 11-inch A16 128GB Wi-Fi (Blue),monitors,499.00,1,499.00
RCPT-20260207-00407,2,P-0001,"Dell 15 DC15255 15.6"" FHD 120Hz Laptop (Ryzen 3)[512GB]",laptops,629.00,1,629.00
RCPT-20260207-00408,1,P-0072,Sandisk E30 Portable SSD Drive (1TB),hard_drive,169.00,1,169.00
RCPT-20260207-00408,2,P-0006,"HP OmniBook 5 NG AI PC 14-he0013QU 14"" WUXGA OLED Copilot+ PC Laptop (Snapdragon X1)[512GB/16GB]",laptops,1099.00,2,2198.00
RCPT-20260207-00409,1,P-0057,Starlink Standard Kit (Latest Generation),wi_fi_routers,549.00,1,549.00
RCPT-20260207-00409,2,P-0049,"Lenovo Tab 10"" WUXGA 128GB Tablet with Clear Case",monitors,299.00,1,299.00
RCPT-20260207-00409,3,P-0041,"LG UltraGear 24G411A 24"" FHD 144Hz Gaming Monitor",monitors,189.00,1,189.00
RCPT-20260207-00409,4,P-0008,"Lenovo IdeaPad 5 14"" 2K OLED 2-in-1 Laptop (Copilot+ PC)[512GB]",laptops,1124.00,1,1124.00
RCPT-20260207-00410,1,P-0065,HyperX Cloud Flight 2 Wire,gaming_headsets,219.00,1,219.00
RCPT-20260207-00410,2,P-0073,Samsung T7 Portable SSD Drive [1TB](Titan Gray),hard_drive,329.00,1,329.00
RCPT-20260207-00410,3,P-0001,"Dell 15 DC15255 15.6"" FHD 120Hz Laptop (Ryzen 3)[512GB]",laptops,629.00,1,629.00
RCPT-20260207-00411,1,P-0018,"MSI Modern 15 H AI 15.6"" FHD 60Hz Laptop (Intel Core Ultra 7) [1TB]",laptops,1499.00,1,1499.00
RCPT-20260207-00411,2,P-0048,"Samsung Galaxy Tab A11+ 11"" Wi-Fi 128GB (Grey)",monitors,379.00,1,379.00
RCPT-20260207-00412,1,P-0012,"ASUS Vivobook S16 16"" WQXGA Laptop (Copilot+ PC)[512GB]",laptops,1278.00,1,1278.00
RCPT-20260207-00412,2,P-0047,"AOC 16T20 15.6"" FHD USB-C Portable Monitor",monitors,179.00,1,179.00
RCPT-20260207-00412,3,P-0071,Seagate Expansion Desktop 16TB Hard Drive,hard_drive,499.00,1,499.00
RCPT-20260207-00413,1,P-0043,"Lenovo Legion R34w-30 34"" WQHD 180Hz Curved Gaming Monitor",monitors,499.00,1,499.00
RCPT-20260207-00413,2,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20260207-00414,1,P-0053,Apple iPad Air 13-inch M3 128GB Wi-Fi (Space Grey),monitors,1347.00,1,1347.00
RCPT-20260207-00414,2,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,4,279.80
RCPT-20260207-00415,1,P-0053,Apple iPad Air 13-inch M3 128GB Wi-Fi (Space Grey),monitors,1347.00,1,1347.00
RCPT-20260207-00415,2,P-0017,"MSI Modern 15 H AI 15.6"" FHD 60Hz Laptop (Intel Core Ultra 9) [1TB]",laptops,1499.00,1,1499.00
RCPT-20260208-00416,1,P-0042,"LG UltraGear 34G600A 34"" WQHD",monitors,699.00,1,699.00
RCPT-20260208-00416,2,P-0071,Seagate Expansion Desktop 16TB Hard Drive,hard_drive,499.00,2,998.00
RCPT-20260208-00417,1,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20260208-00417,2,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20260208-00417,3,P-0037,"Lenovo Legion GB800 17"" Laptop Backpack (Black)",bags,199.00,1,199.00
RCPT-20260208-00418,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20260208-00418,2,P-0067,Epson WorkForce Pro WF-3825 Multifunction Printer,gaming_headsets,169.00,1,169.00
RCPT-20260208-00418,3,P-0071,Seagate Expansion Desktop 16TB Hard Drive,hard_drive,499.00,1,499.00
RCPT-20260208-00419,1,P-0037,"Lenovo Legion GB800 17"" Laptop Backpack (Black)",bags,199.00,1,199.00
RCPT-20260208-00419,2,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20260208-00419,3,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,2,278.00
RCPT-20260208-00419,4,P-0069,WD My Book 16TB External Hard Drive,hard_drive,679.00,1,679.00
RCPT-20260208-00420,1,P-0059,TP-Link AX3000 Mesh Wi-Fi 6 Range Extender,wi_fi_routers,149.00,1,149.00
RCPT-20260208-00420,2,P-0062,RIG R5 SPEAR PRO HS Gaming Headset (Black),gaming_headsets,179.00,1,179.00
RCPT-20260208-00420,3,P-0007,"Dell Inspiron 14 7440 14"" WQXGA 2-in-1 Laptop (Intel Core i5)[512GB/16GB]",laptops,1199.00,1,1199.00
RCPT-20260208-00420,4,P-0049,"Lenovo Tab 10"" WUXGA 128GB Tablet with Clear Case",monitors,299.00,1,299.00
RCPT-20260208-00421,1,P-0055,ASUS RT-AX54HP V2 AX1800 Wi-Fi 6 Router,wi_fi_routers,179.00,1,179.00
RCPT-20260208-00421,2,P-0057,Starlink Standard Kit (Latest Generation),wi_fi_routers,549.00,1,549.00
RCPT-20260208-00421,3,P-0056,Netgear Nighthawk® Wi-Fi 6 AX1800 Router RAX9,wi_fi_routers,149.00,2,298.00
RCPT-20260208-00421,4,P-0002,"HP Laptop 15-fc0433AU 15.6"" FHD Laptop (Ryzen 5)[512GB]",laptops,649.00,1,649.00
RCPT-20260208-00422,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,4,236.00
RCPT-20260208-00422,2,P-0020,"MSI Thin A15 15"" FHD 144Hz Gaming Laptop (Ryzen 5) [GeForce RTX 3050]",laptops,1799.00,1,1799.00
RCPT-20260208-00422,3,P-0035,"Thule Gauntlet Macbook Pro Attache 14"" (Black)",bags,179.95,2,359.90
RCPT-20260208-00422,4,P-0005,"Asus VivoBook 15.6"" Full HD Thin & Light Laptop (1TB)[Intel Core i5",laptops,959.00,1,959.00
RCPT-20260208-00423,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,2,118.00
RCPT-20260208-00424,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,4,279.80
RCPT-20260208-00425,1,P-0016,"Lenovo Yoga Slim 7i Aura Edition 14"" 2.8K OLED Laptop (Intel Core Ultra 5)[1TB]",laptops,1499.00,1,1499.00
RCPT-20260208-00425,2,P-0018,"MSI Modern 15 H AI 15.6"" FHD 60Hz Laptop (Intel Core Ultra 7) [1TB]",laptops,1499.00,1,1499.00
RCPT-20260208-00426,1,P-0039,"LG UltraGear 27G411A 27"" FHD 144Hz Gaming Monitor",monitors,229.00,1,229.00
RCPT-20260208-00426,2,P-0062,RIG R5 SPEAR PRO HS Gaming Headset (Black),gaming_headsets,179.00,1,179.00
RCPT-20260208-00426,3,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,2,158.00
RCPT-20260208-00426,4,P-0001,"Dell 15 DC15255 15.6"" FHD 120Hz Laptop (Ryzen 3)[512GB]",laptops,629.00,1,629.00
RCPT-20260208-00427,1,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20260208-00427,2,P-0047,"AOC 16T20 15.6"" FHD USB-C Portable Monitor",monitors,179.00,1,179.00
RCPT-20260208-00427,3,P-0035,"Thule Gauntlet Macbook Pro Attache 14"" (Black)",bags,179.95,1,179.95
RCPT-20260208-00427,4,P-0071,Seagate Expansion Desktop 16TB Hard Drive,hard_drive,499.00,1,499.00
RCPT-20260208-00428,1,P-0048,"Samsung Galaxy Tab A11+ 11"" Wi-Fi 128GB (Grey)",monitors,379.00,1,379.00
RCPT-20260208-00428,2,P-0071,Seagate Expansion Desktop 16TB Hard Drive,hard_drive,499.00,1,499.00
RCPT-20260208-00428,3,P-0062,RIG R5 SPEAR PRO HS Gaming Headset (Black),gaming_headsets,179.00,1,179.00
RCPT-20260208-00428,4,P-0027,"MSI Prestige A16 AI+ 16"" UHD+ OLED Laptop (Ryzen 9) [1TB]",laptops,3099.00,1,3099.00
RCPT-20260208-00429,1,P-0003,"Lenovo IdeaPad S3i 15.6"" FHD Laptop (Intel Core i3)[512GB]",laptops,699.00,1,699.00
RCPT-20260208-00429,2,P-0061,Logitech G Astro A20X PLAYSYNC Wireless Headset (Black),gaming_headsets,349.00,1,349.00
RCPT-20260208-00430,1,P-0004,"HP Laptop 15-fc0474AU 15.6"" FHD laptop (Ryzen 7)[512GB]",laptops,899.00,1,899.00
RCPT-20260208-00430,2,P-0015,"Dell DB16255 16"" WUXGA Copilot+ PC Laptop (Ryzen AI 7)[1TB]",laptops,1399.00,1,1399.00
RCPT-20260208-00430,3,P-0010,"Dell DB16255 16"" WUXGA Copilot+ PC Laptop (Ryzen AI 5)[512GB]",laptops,1259.00,1,1259.00
RCPT-20260208-00430,4,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,4,279.80
RCPT-20260208-00431,1,P-0061,Logitech G Astro A20X PLAYSYNC Wireless Headset (Black),gaming_headsets,349.00,1,349.00
RCPT-20260208-00431,2,P-0062,RIG R5 SPEAR PRO HS Gaming Headset (Black),gaming_headsets,179.00,1,179.00
RCPT-20260208-00431,3,P-0037,"Lenovo Legion GB800 17"" Laptop Backpack (Black)",bags,199.00,1,199.00
RCPT-20260208-00432,1,P-0013,"HP Envy x360 14-fc0189TU 14"" WUXGA 2-in-1 Laptop (Intel Core Ultra 5)[512GB]",laptops,1299.00,1,1299.00
RCPT-20260208-00432,2,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20260208-00433,1,P-0064,Logitech G325 LIGHTSPEED Wireless Gaming Headset (White),gaming_headsets,199.00,1,199.00
RCPT-20260208-00433,2,P-0046,"LG 31.5"" QHD 100Hz IPS Super Slim Stand Monitor with USB-C",monitors,389.00,1,389.00
RCPT-20260208-00433,3,P-0050,Apple iPad 11-inch A16 128GB Wi-Fi (Blue),monitors,499.00,1,499.00
RCPT-20260209-00434,1,P-0028,"Alienware 16 Aurora 16"" WQXGA 120Hz Gaming Laptop (Intel Core 7)[GeForce RTX 5060]",laptops,3499.00,1,3499.00
RCPT-20260209-00434,2,P-0066,AceZone A-Blaze Hybrid ANC Bluetooth Wireless PC Gaming Headset Black,gaming_headsets,356.15,1,356.15
RCPT-20260209-00434,3,P-0041,"LG UltraGear 24G411A 24"" FHD 144Hz Gaming Monitor",monitors,189.00,1,189.00
RCPT-20260209-00434,4,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,2,118.00
RCPT-20260209-00435,1,P-0051,"Samsung Galaxy Tab S10 FE+ 13.1"" Wi-Fi 128GB (Grey)",monitors,1099.00,1,1099.00
RCPT-20260209-00435,2,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20260209-00435,3,P-0061,Logitech G Astro A20X PLAYSYNC Wireless Headset (Black),gaming_headsets,349.00,1,349.00
RCPT-20260209-00436,1,P-0040,"AOC C27G4Z 27"" FHD 280Hz Curved Gaming Monitor",monitors,339.00,1,339.00
RCPT-20260209-00436,2,P-0012,"ASUS Vivobook S16 16"" WQXGA Laptop (Copilot+ PC)[512GB]",laptops,1278.00,1,1278.00
RCPT-20260209-00436,3,P-0003,"Lenovo IdeaPad S3i 15.6"" FHD Laptop (Intel Core i3)[512GB]",laptops,699.00,1,699.00
RCPT-20260209-00436,4,P-0045,"ASUS ROG Strix XG32UCWMG 32"" 4K 240Hz OLED Gaming Monitor",monitors,1999.00,1,1999.00
RCPT-20260209-00437,1,P-0018,"MSI Modern 15 H AI 15.6"" FHD 60Hz Laptop (Intel Core Ultra 7) [1TB]",laptops,1499.00,1,1499.00
RCPT-20260209-00437,2,P-0057,Starlink Standard Kit (Latest Generation),wi_fi_routers,549.00,1,549.00
RCPT-20260209-00437,3,P-0053,Apple iPad Air 13-inch M3 128GB Wi-Fi (Space Grey),monitors,1347.00,1,1347.00
RCPT-20260209-00437,4,P-0065,HyperX Cloud Flight 2 Wire,gaming_headsets,219.00,1,219.00
RCPT-20260209-00438,1,P-0074,Samsung Portable SSD T7 Shield 1TB (Black),hard_drive,369.00,1,369.00
RCPT-20260209-00438,2,P-0049,"Lenovo Tab 10"" WUXGA 128GB Tablet with Clear Case",monitors,299.00,1,299.00
RCPT-20260209-00438,3,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20260209-00439,1,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20260209-00439,2,P-0069,WD My Book 16TB External Hard Drive,hard_drive,679.00,1,679.00
RCPT-20260209-00439,3,P-0005,"Asus VivoBook 15.6"" Full HD Thin & Light Laptop (1TB)[Intel Core i5",laptops,959.00,1,959.00
RCPT-20260209-00440,1,P-0053,Apple iPad Air 13-inch M3 128GB Wi-Fi (Space Grey),monitors,1347.00,1,1347.00
RCPT-20260209-00440,2,P-0037,"Lenovo Legion GB800 17"" Laptop Backpack (Black)",bags,199.00,1,199.00
RCPT-20260209-00440,3,P-0049,"Lenovo Tab 10"" WUXGA 128GB Tablet with Clear Case",monitors,299.00,1,299.00
RCPT-20260209-00440,4,P-0018,"MSI Modern 15 H AI 15.6"" FHD 60Hz Laptop (Intel Core Ultra 7) [1TB]",laptops,1499.00,1,1499.00
RCPT-20260209-00441,1,P-0070,Seagate Expansion Desktop 26TB Hard Drive,hard_drive,749.00,1,749.00
RCPT-20260209-00441,2,P-0043,"Lenovo Legion R34w-30 34"" WQHD 180Hz Curved Gaming Monitor",monitors,499.00,1,499.00
RCPT-20260209-00441,3,P-0050,Apple iPad 11-inch A16 128GB Wi-Fi (Blue),monitors,499.00,1,499.00
RCPT-20260209-00442,1,P-0010,"Dell DB16255 16"" WUXGA Copilot+ PC Laptop (Ryzen AI 5)[512GB]",laptops,1259.00,1,1259.00
RCPT-20260209-00442,2,P-0014,"Microsoft Surface Pro Copilot+ PC 12"" Snapdragon X Plus 8 core/16GB/512GB (Violet)",laptops,1399.00,1,1399.00
RCPT-20260209-00442,3,P-0022,"Asus TUF Gaming F16 16"" FHD+ 144Hz Gaming Laptop (Intel Core i7)[GeForce RTX 4050]",laptops,1919.00,1,1919.00
RCPT-20260209-00443,1,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,2,278.00
RCPT-20260209-00443,2,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20260209-00443,3,P-0066,AceZone A-Blaze Hybrid ANC Bluetooth Wireless PC Gaming Headset Black,gaming_headsets,356.15,1,356.15
RCPT-20260209-00443,4,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20260209-00444,1,P-0067,Epson WorkForce Pro WF-3825 Multifunction Printer,gaming_headsets,169.00,1,169.00
RCPT-20260209-00444,2,P-0058,ASUS DSL-AX82U AX5400 Wi-Fi 6 Modem Router,wi_fi_routers,449.00,1,449.00
RCPT-20260209-00444,3,P-0061,Logitech G Astro A20X PLAYSYNC Wireless Headset (Black),gaming_headsets,349.00,1,349.00
RCPT-20260209-00444,4,P-0056,Netgear Nighthawk® Wi-Fi 6 AX1800 Router RAX9,wi_fi_routers,149.00,1,149.00
RCPT-20260209-00445,1,P-0057,Starlink Standard Kit (Latest Generation),wi_fi_routers,549.00,1,549.00
RCPT-20260209-00445,2,P-0011,"Lenovo Ideapad 5 14"" WUXGA OLED 2-in-1 Laptop (Snapdragon X Plus)[1TB]",laptops,1274.00,1,1274.00
RCPT-20260209-00445,3,P-0056,Netgear Nighthawk® Wi-Fi 6 AX1800 Router RAX9,wi_fi_routers,149.00,2,298.00
RCPT-20260209-00446,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20260209-00447,1,P-0051,"Samsung Galaxy Tab S10 FE+ 13.1"" Wi-Fi 128GB (Grey)",monitors,1099.00,1,1099.00
RCPT-20260209-00447,2,P-0002,"HP Laptop 15-fc0433AU 15.6"" FHD Laptop (Ryzen 5)[512GB]",laptops,649.00,1,649.00
RCPT-20260209-00448,1,P-0049,"Lenovo Tab 10"" WUXGA 128GB Tablet with Clear Case",monitors,299.00,2,598.00
RCPT-20260209-00448,2,P-0065,HyperX Cloud Flight 2 Wire,gaming_headsets,219.00,2,438.00
RCPT-20260209-00448,3,P-0053,Apple iPad Air 13-inch M3 128GB Wi-Fi (Space Grey),monitors,1347.00,1,1347.00
RCPT-20260209-00449,1,P-0073,Samsung T7 Portable SSD Drive [1TB](Titan Gray),hard_drive,329.00,1,329.00
RCPT-20260209-00449,2,P-0004,"HP Laptop 15-fc0474AU 15.6"" FHD laptop (Ryzen 7)[512GB]",laptops,899.00,1,899.00
RCPT-20260209-00449,3,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20260209-00449,4,P-0012,"ASUS Vivobook S16 16"" WQXGA Laptop (Copilot+ PC)[512GB]",laptops,1278.00,1,1278.00
RCPT-20260210-00450,1,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20260210-00450,2,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,2,798.00
RCPT-20260210-00451,1,P-0058,ASUS DSL-AX82U AX5400 Wi-Fi 6 Modem Router,wi_fi_routers,449.00,1,449.00
RCPT-20260210-00451,2,P-0001,"Dell 15 DC15255 15.6"" FHD 120Hz Laptop (Ryzen 3)[512GB]",laptops,629.00,1,629.00
RCPT-20260210-00452,1,P-0056,Netgear Nighthawk® Wi-Fi 6 AX1800 Router RAX9,wi_fi_routers,149.00,1,149.00
RCPT-20260210-00452,2,P-0056,Netgear Nighthawk® Wi-Fi 6 AX1800 Router RAX9,wi_fi_routers,149.00,1,149.00
RCPT-20260210-00452,3,P-0012,"ASUS Vivobook S16 16"" WQXGA Laptop (Copilot+ PC)[512GB]",laptops,1278.00,1,1278.00
RCPT-20260210-00452,4,P-0019,"Lenovo IdeaPad Slim 3i 15.3"" 2K Laptop (Intel Core i7)[1TB]",laptops,1599.00,1,1599.00
RCPT-20260210-00453,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20260210-00453,2,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20260210-00454,1,P-0073,Samsung T7 Portable SSD Drive [1TB](Titan Gray),hard_drive,329.00,1,329.00
RCPT-20260210-00454,2,P-0004,"HP Laptop 15-fc0474AU 15.6"" FHD laptop (Ryzen 7)[512GB]",laptops,899.00,1,899.00
RCPT-20260210-00455,1,P-0048,"Samsung Galaxy Tab A11+ 11"" Wi-Fi 128GB (Grey)",monitors,379.00,1,379.00
RCPT-20260210-00455,2,P-0055,ASUS RT-AX54HP V2 AX1800 Wi-Fi 6 Router,wi_fi_routers,179.00,1,179.00
RCPT-20260210-00455,3,P-0037,"Lenovo Legion GB800 17"" Laptop Backpack (Black)",bags,199.00,1,199.00
RCPT-20260210-00455,4,P-0061,Logitech G Astro A20X PLAYSYNC Wireless Headset (Black),gaming_headsets,349.00,1,349.00
RCPT-20260210-00456,1,P-0008,"Lenovo IdeaPad 5 14"" 2K OLED 2-in-1 Laptop (Copilot+ PC)[512GB]",laptops,1124.00,1,1124.00
RCPT-20260210-00456,2,P-0065,HyperX Cloud Flight 2 Wire,gaming_headsets,219.00,1,219.00
RCPT-20260210-00456,3,P-0018,"MSI Modern 15 H AI 15.6"" FHD 60Hz Laptop (Intel Core Ultra 7) [1TB]",laptops,1499.00,1,1499.00
RCPT-20260210-00456,4,P-0051,"Samsung Galaxy Tab S10 FE+ 13.1"" Wi-Fi 128GB (Grey)",monitors,1099.00,1,1099.00
RCPT-20260210-00457,1,P-0049,"Lenovo Tab 10"" WUXGA 128GB Tablet with Clear Case",monitors,299.00,1,299.00
RCPT-20260210-00457,2,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20260210-00457,3,P-0007,"Dell Inspiron 14 7440 14"" WQXGA 2-in-1 Laptop (Intel Core i5)[512GB/16GB]",laptops,1199.00,1,1199.00
RCPT-20260210-00458,1,P-0013,"HP Envy x360 14-fc0189TU 14"" WUXGA 2-in-1 Laptop (Intel Core Ultra 5)[512GB]",laptops,1299.00,1,1299.00
RCPT-20260210-00458,2,P-0051,"Samsung Galaxy Tab S10 FE+ 13.1"" Wi-Fi 128GB (Grey)",monitors,1099.00,1,1099.00
RCPT-20260210-00459,1,P-0007,"Dell Inspiron 14 7440 14"" WQXGA 2-in-1 Laptop (Intel Core i5)[512GB/16GB]",laptops,1199.00,1,1199.00
RCPT-20260210-00459,2,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20260210-00459,3,P-0037,"Lenovo Legion GB800 17"" Laptop Backpack (Black)",bags,199.00,1,199.00
RCPT-20260210-00459,4,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20260210-00460,1,P-0039,"LG UltraGear 27G411A 27"" FHD 144Hz Gaming Monitor",monitors,229.00,1,229.00
RCPT-20260210-00460,2,P-0052,"Samsung Galaxy Tab A11+ 11"" 5G 128GB (Grey)",monitors,529.00,1,529.00
RCPT-20260210-00460,3,P-0066,AceZone A-Blaze Hybrid ANC Bluetooth Wireless PC Gaming Headset Black,gaming_headsets,356.15,1,356.15
RCPT-20260210-00460,4,P-0048,"Samsung Galaxy Tab A11+ 11"" Wi-Fi 128GB (Grey)",monitors,379.00,1,379.00
RCPT-20260210-00461,1,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20260210-00461,2,P-0006,"HP OmniBook 5 NG AI PC 14-he0013QU 14"" WUXGA OLED Copilot+ PC Laptop (Snapdragon X1)[512GB/16GB]",laptops,1099.00,1,1099.00
RCPT-20260210-00461,3,P-0065,HyperX Cloud Flight 2 Wire,gaming_headsets,219.00,1,219.00
