transaction_id,receipt_id,timestamp,scenario,customer_segment,channel,payment_method,subtotal,discount,tax,shipping,total,item_count,currency,receipt_image_path,receipt_text_hint
TX-RCPT-20260125-00238,RCPT-20260125-00238,2026-01-25T08:27:05,back_to_school_university,gamer,web,apple_pay,158.00,4.74,15.33,7.99,176.58,2,USD,receipts/RCPT-20260125-00238.png,back to school university bundle purchase
TX-RCPT-20260125-00239,RCPT-20260125-00239,2026-01-25T20:44:39,back_to_school_university,small_business,in_store_pickup,paypal,957.95,95.80,86.22,7.99,956.36,3,USD,receipts/RCPT-20260125-00239.png,back to school university bundle purchase
TX-RCPT-20260125-00240,RCPT-20260125-00240,2026-01-25T14:41:31,back_to_school_university,small_business,in_store_pickup,paypal,856.00,42.80,81.32,11.99,906.51,4,USD,receipts/RCPT-20260125-00240.png,back to school university bundle purchase
TX-RCPT-20260125-00241,RCPT-20260125-00241,2026-01-25T19:15:03,back_to_school_university,gamer,mobile_app,google_pay,118.00,11.80,10.62,11.99,128.81,2,USD,receipts/RCPT-20260125-00241.png,back to school university bundle purchase
TX-RCPT-20260125-00242,RCPT-20260125-00242,2026-01-25T19:28:49,back_to_school_university,family,mobile_app,paypal,973.15,29.19,94.40,0.00,1038.36,4,USD,receipts/RCPT-20260125-00242.png,back to school university bundle purchase
TX-RCPT-20260126-00243,RCPT-20260126-00243,2026-01-26T21:33:56,back_to_school_university,small_business,web,apple_pay,1136.95,113.70,102.33,0.00,1125.58,4,USD,receipts/RCPT-20260126-00243.png,back to school university bundle purchase
TX-RCPT-20260126-00244,RCPT-20260126-00244,2026-01-26T21:29:32,back_to_school_university,gamer,in_store_pickup,card,3411.00,170.55,324.05,0.00,3564.50,4,USD,receipts/RCPT-20260126-00244.png,back to school university bundle purchase
TX-RCPT-20260126-00245,RCPT-20260126-00245,2026-01-26T14:03:10,back_to_school_university,small_business,web,apple_pay,556.00,0.00,55.60,0.00,611.60,4,USD,receipts/RCPT-20260126-00245.png,back to school university bundle purchase
TX-RCPT-20260126-00246,RCPT-20260126-00246,2026-01-26T11:16:38,back_to_school_university,family,in_store_pickup,google_pay,2397.00,0.00,239.70,0.00,2636.70,3,USD,receipts/RCPT-20260126-00246.png,back to school university bundle purchase
TX-RCPT-20260126-00247,RCPT-20260126-00247,2026-01-26T16:42:53,back_to_school_university,family,in_store_pickup,bank_transfer,1976.00,0.00,197.60,0.00,2173.60,4,USD,receipts/RCPT-20260126-00247.png,back to school university bundle purchase
TX-RCPT-20260126-00248,RCPT-20260126-00248,2026-01-26T14:42:20,back_to_school_university,professional,in_store_pickup,card,1086.95,32.61,105.43,15.99,1175.76,4,USD,receipts/RCPT-20260126-00248.png,back to school university bundle purchase
TX-RCPT-20260126-00249,RCPT-20260126-00249,2026-01-26T18:34:40,back_to_school_university,gamer,in_store_pickup,google_pay,4336.00,130.08,420.59,0.00,4626.51,4,USD,receipts/RCPT-20260126-00249.png,back to school university bundle purchase
TX-RCPT-20260126-00250,RCPT-20260126-00250,2026-01-26T18:57:21,back_to_school_university,student,web,google_pay,2046.95,61.41,198.55,0.00,2184.09,4,USD,receipts/RCPT-20260126-00250.png,back to school university bundle purchase
TX-RCPT-20260126-00251,RCPT-20260126-00251,2026-01-26T15:56:12,back_to_school_university,small_business,web,paypal,2656.00,0.00,265.60,0.00,2921.60,4,USD,receipts/RCPT-20260126-00251.png,back to school university bundle purchase
TX-RCPT-20260127-00252,RCPT-20260127-00252,2026-01-27T10:20:55,back_to_school_university,professional,web,paypal,177.00,17.70,15.93,11.99,187.22,3,USD,receipts/RCPT-20260127-00252.png,back to school university bundle purchase
TX-RCPT-20260127-00253,RCPT-20260127-00253,2026-01-27T10:39:27,back_to_school_university,gamer,mobile_app,paypal,1096.00,109.60,98.64,7.99,1093.03,4,USD,receipts/RCPT-20260127-00253.png,back to school university bundle purchase
TX-RCPT-20260127-00254,RCPT-20260127-00254,2026-01-27T08:40:46,back_to_school_university,professional,web,google_pay,1128.00,33.84,109.42,0.00,1203.58,2,USD,receipts/RCPT-20260127-00254.png,back to school university bundle purchase
TX-RCPT-20260127-00255,RCPT-20260127-00255,2026-01-27T17:33:21,back_to_school_university,gamer,in_store_pickup,apple_pay,296.00,14.80,28.12,15.99,325.31,4,USD,receipts/RCPT-20260127-00255.png,back to school university bundle purchase
TX-RCPT-20260127-00256,RCPT-20260127-00256,2026-01-27T08:14:14,back_to_school_university,professional,web,card,1919.00,191.90,172.71,0.00,1899.81,1,USD,receipts/RCPT-20260127-00256.png,back to school university bundle purchase
TX-RCPT-20260127-00257,RCPT-20260127-00257,2026-01-27T18:06:41,back_to_school_university,student,web,card,138.00,0.00,13.80,7.99,159.79,2,USD,receipts/RCPT-20260127-00257.png,back to school university bundle purchase
TX-RCPT-20260127-00258,RCPT-20260127-00258,2026-01-27T18:06:42,back_to_school_university,small_business,mobile_app,bank_transfer,798.00,0.00,79.80,0.00,877.80,2,USD,receipts/RCPT-20260127-00258.png,back to school university bundle purchase
TX-RCPT-20260127-00259,RCPT-20260127-00259,2026-01-27T11:22:45,back_to_school_university,gamer,mobile_app,apple_pay,797.00,23.91,77.31,15.99,866.39,3,USD,receipts/RCPT-20260127-00259.png,back to school university bundle purchase
TX-RCPT-20260128-00260,RCPT-20260128-00260,2026-01-28T10:05:49,back_to_school_university,small_business,web,card,3206.00,320.60,288.54,0.00,3173.94,4,USD,receipts/RCPT-20260128-00260.png,back to school university bundle purchase
TX-RCPT-20260128-00261,RCPT-20260128-00261,2026-01-28T14:47:07,back_to_school_university,student,web,card,1686.85,84.34,160.25,0.00,1762.76,6,USD,receipts/RCPT-20260128-00261.png,back to school university bundle purchase
TX-RCPT-20260128-00262,RCPT-20260128-00262,2026-01-28T12:53:24,back_to_school_university,gamer,mobile_app,apple_pay,1136.00,113.60,102.24,11.99,1136.63,4,USD,receipts/RCPT-20260128-00262.png,back to school university bundle purchase
TX-RCPT-20260128-00263,RCPT-20260128-00263,2026-01-28T14:49:22,back_to_school_university,small_business,web,apple_pay,138.00,13.80,12.42,0.00,136.62,2,USD,receipts/RCPT-20260128-00263.png,back to school university bundle purchase
TX-RCPT-20260128-00264,RCPT-20260128-00264,2026-01-28T18:55:21,back_to_school_university,small_business,in_store_pickup,bank_transfer,2096.00,62.88,203.31,0.00,2236.43,4,USD,receipts/RCPT-20260128-00264.png,back to school university bundle purchase
TX-RCPT-20260128-00265,RCPT-20260128-00265,2026-01-28T22:10:32,back_to_school_university,gamer,mobile_app,apple_pay,797.00,0.00,79.70,0.00,876.70,3,USD,receipts/RCPT-20260128-00265.png,back to school university bundle purchase
TX-RCPT-20260128-00266,RCPT-20260128-00266,2026-01-28T15:28:51,back_to_school_university,small_business,mobile_app,card,2085.00,0.00,208.50,0.00,2293.50,5,USD,receipts/RCPT-20260128-00266.png,back to school university bundle purchase
TX-RCPT-20260128-00267,RCPT-20260128-00267,2026-01-28T18:19:56,back_to_school_university,small_business,in_store_pickup,apple_pay,1033.15,0.00,103.32,15.99,1152.46,4,USD,receipts/RCPT-20260128-00267.png,back to school university bundle purchase
TX-RCPT-20260129-00268,RCPT-20260129-00268,2026-01-29T18:14:00,back_to_school_university,family,mobile_app,google_pay,816.00,0.00,81.60,0.00,897.60,4,USD,receipts/RCPT-20260129-00268.png,back to school university bundle purchase
TX-RCPT-20260129-00269,RCPT-20260129-00269,2026-01-29T09:16:39,back_to_school_university,professional,web,card,1423.00,142.30,128.07,0.00,1408.77,2,USD,receipts/RCPT-20260129-00269.png,back to school university bundle purchase
TX-RCPT-20260129-00270,RCPT-20260129-00270,2026-01-29T15:42:37,back_to_school_university,small_business,web,paypal,1087.90,0.00,108.79,11.99,1208.68,4,USD,receipts/RCPT-20260129-00270.png,back to school university bundle purchase
TX-RCPT-20260129-00271,RCPT-20260129-00271,2026-01-29T19:52:08,back_to_school_university,student,mobile_app,bank_transfer,1346.95,40.41,130.65,0.00,1437.19,4,USD,receipts/RCPT-20260129-00271.png,back to school university bundle purchase
TX-RCPT-20260129-00272,RCPT-20260129-00272,2026-01-29T15:51:08,back_to_school_university,professional,mobile_app,bank_transfer,1755.00,87.75,166.73,0.00,1833.98,5,USD,receipts/RCPT-20260129-00272.png,back to school university bundle purchase
TX-RCPT-20260129-00273,RCPT-20260129-00273,2026-01-29T11:39:45,back_to_school_university,family,in_store_pickup,google_pay,2327.00,69.81,225.72,0.00,2482.91,3,USD,receipts/RCPT-20260129-00273.png,back to school university bundle purchase
TX-RCPT-20260129-00274,RCPT-20260129-00274,2026-01-29T18:47:57,back_to_school_university,small_business,mobile_app,paypal,2027.00,202.70,182.43,0.00,2006.73,3,USD,receipts/RCPT-20260129-00274.png,back to school university bundle purchase
TX-RCPT-20260129-00275,RCPT-20260129-00275,2026-01-29T12:48:50,back_to_school_university,professional,mobile_app,google_pay,2158.00,64.74,209.33,0.00,2302.59,2,USD,receipts/RCPT-20260129-00275.png,back to school university bundle purchase
TX-RCPT-20260129-00276,RCPT-20260129-00276,2026-01-29T19:41:35,back_to_school_university,gamer,web,bank_transfer,1506.00,45.18,146.08,0.00,1606.90,4,USD,receipts/RCPT-20260129-00276.png,back to school university bundle purchase
TX-RCPT-20260129-00277,RCPT-20260129-00277,2026-01-29T21:14:58,back_to_school_university,family,in_store_pickup,bank_transfer,2196.00,219.60,197.64,0.00,2174.04,4,USD,receipts/RCPT-20260129-00277.png,back to school university bundle purchase
TX-RCPT-20260129-00278,RCPT-20260129-00278,2026-01-29T19:32:07,back_to_school_university,gamer,web,paypal,2836.00,85.08,275.09,0.00,3026.01,3,USD,receipts/RCPT-20260129-00278.png,back to school university bundle purchase
TX-RCPT-20260129-00279,RCPT-20260129-00279,2026-01-29T10:59:20,back_to_school_university,small_business,web,bank_transfer,1736.00,0.00,173.60,0.00,1909.60,4,USD,receipts/RCPT-20260129-00279.png,back to school university bundle purchase
TX-RCPT-20260130-00280,RCPT-20260130-00280,2026-01-30T20:32:10,back_to_school_university,gamer,in_store_pickup,bank_transfer,3205.00,0.00,320.50,0.00,3525.50,4,USD,receipts/RCPT-20260130-00280.png,back to school university bundle purchase
TX-RCPT-20260130-00281,RCPT-20260130-00281,2026-01-30T20:39:33,back_to_school_university,gamer,in_store_pickup,card,79.00,3.95,7.50,7.99,90.54,1,USD,receipts/RCPT-20260130-00281.png,back to school university bundle purchase
TX-RCPT-20260130-00282,RCPT-20260130-00282,2026-01-30T14:58:50,back_to_school_university,student,mobile_app,google_pay,1867.00,93.35,177.37,0.00,1951.02,3,USD,receipts/RCPT-20260130-00282.png,back to school university bundle purchase
TX-RCPT-20260130-00283,RCPT-20260130-00283,2026-01-30T22:41:12,back_to_school_university,family,in_store_pickup,card,59.00,5.90,5.31,11.99,70.40,1,USD,receipts/RCPT-20260130-00283.png,back to school university bundle purchase
TX-RCPT-20260130-00284,RCPT-20260130-00284,2026-01-30T21:06:13,back_to_school_university,small_business,in_store_pickup,paypal,118.00,3.54,11.45,11.99,137.90,2,USD,receipts/RCPT-20260130-00284.png,back to school university bundle purchase
TX-RCPT-20260130-00285,RCPT-20260130-00285,2026-01-30T16:04:36,back_to_school_university,professional,mobile_app,paypal,2347.00,117.35,222.97,0.00,2452.62,3,USD,receipts/RCPT-20260130-00285.png,back to school university bundle purchase
TX-RCPT-20260130-00286,RCPT-20260130-00286,2026-01-30T13:59:32,back_to_school_university,student,mobile_app,google_pay,717.00,0.00,71.70,7.99,796.69,3,USD,receipts/RCPT-20260130-00286.png,back to school university bundle purchase
TX-RCPT-20260130-00287,RCPT-20260130-00287,2026-01-30T14:50:51,back_to_school_university,small_business,mobile_app,apple_pay,798.00,23.94,77.41,0.00,851.47,2,USD,receipts/RCPT-20260130-00287.png,back to school university bundle purchase
TX-RCPT-20260130-00288,RCPT-20260130-00288,2026-01-30T17:25:34,back_to_school_university,small_business,web,google_pay,1146.00,0.00,114.60,0.00,1260.60,4,USD,receipts/RCPT-20260130-00288.png,back to school university bundle purchase
TX-RCPT-20260130-00289,RCPT-20260130-00289,2026-01-30T11:39:53,back_to_school_university,family,web,card,3022.00,90.66,293.13,0.00,3224.47,3,USD,receipts/RCPT-20260130-00289.png,back to school university bundle purchase
TX-RCPT-20260131-00290,RCPT-20260131-00290,2026-01-31T19:37:31,back_to_school_university,family,mobile_app,apple_pay,2417.00,72.51,234.45,0.00,2578.94,3,USD,receipts/RCPT-20260131-00290.png,back to school university bundle purchase
TX-RCPT-20260131-00291,RCPT-20260131-00291,2026-01-31T17:36:23,back_to_school_university,family,mobile_app,apple_pay,148.95,7.45,14.15,7.99,163.64,2,USD,receipts/RCPT-20260131-00291.png,back to school university bundle purchase
TX-RCPT-20260131-00292,RCPT-20260131-00292,2026-01-31T10:41:38,back_to_school_university,student,mobile_app,apple_pay,556.00,27.80,52.82,7.99,589.01,4,USD,receipts/RCPT-20260131-00292.png,back to school university bundle purchase
TX-RCPT-20260131-00293,RCPT-20260131-00293,2026-01-31T14:49:37,back_to_school_university,professional,web,bank_transfer,828.95,0.00,82.90,15.99,927.84,2,USD,receipts/RCPT-20260131-00293.png,back to school university bundle purchase
TX-RCPT-20260131-00294,RCPT-20260131-00294,2026-01-31T10:29:32,back_to_school_university,small_business,web,paypal,1937.00,96.85,184.02,0.00,2024.17,3,USD,receipts/RCPT-20260131-00294.png,back to school university bundle purchase
TX-RCPT-20260131-00295,RCPT-20260131-00295,2026-01-31T10:11:36,back_to_school_university,small_business,in_store_pickup,apple_pay,1566.00,156.60,140.94,0.00,1550.34,4,USD,receipts/RCPT-20260131-00295.png,back to school university bundle purchase
TX-RCPT-20260131-00296,RCPT-20260131-00296,2026-01-31T14:30:58,back_to_school_university,gamer,web,card,1725.95,86.30,163.97,0.00,1803.62,5,USD,receipts/RCPT-20260131-00296.png,back to school university bundle purchase
TX-RCPT-20260131-00297,RCPT-20260131-00297,2026-01-31T10:24:41,back_to_school_university,gamer,mobile_app,bank_transfer,236.00,11.80,22.42,15.99,262.61,4,USD,receipts/RCPT-20260131-00297.png,back to school university bundle purchase
TX-RCPT-20260131-00298,RCPT-20260131-00298,2026-01-31T16:56:08,back_to_school_university,gamer,web,apple_pay,1676.00,0.00,167.60,0.00,1843.60,4,USD,receipts/RCPT-20260131-00298.png,back to school university bundle purchase
TX-RCPT-20260131-00299,RCPT-20260131-00299,2026-01-31T18:14:26,back_to_school_university,family,in_store_pickup,card,1685.10,0.00,168.51,0.00,1853.61,3,USD,receipts/RCPT-20260131-00299.png,back to school university bundle purchase
TX-RCPT-20260131-00300,RCPT-20260131-00300,2026-01-31T22:36:09,back_to_school_university,student,web,google_pay,1116.00,33.48,108.25,7.99,1198.76,4,USD,receipts/RCPT-20260131-00300.png,back to school university bundle purchase
TX-RCPT-20260201-00301,RCPT-20260201-00301,2026-02-01T21:30:10,back_to_school_university,professional,mobile_app,bank_transfer,4525.00,452.50,407.25,0.00,4479.75,5,USD,receipts/RCPT-20260201-00301.png,back to school university bundle purchase
TX-RCPT-20260201-00302,RCPT-20260201-00302,2026-02-01T19:43:21,back_to_school_university,gamer,in_store_pickup,bank_transfer,2178.95,65.37,211.36,0.00,2324.94,2,USD,receipts/RCPT-20260201-00302.png,back to school university bundle purchase
TX-RCPT-20260201-00303,RCPT-20260201-00303,2026-02-01T17:02:56,back_to_school_university,small_business,in_store_pickup,card,1196.00,35.88,116.01,15.99,1292.12,4,USD,receipts/RCPT-20260201-00303.png,back to school university bundle purchase
TX-RCPT-20260201-00304,RCPT-20260201-00304,2026-02-01T19:33:27,back_to_school_university,professional,mobile_app,paypal,1626.00,0.00,162.60,0.00,1788.60,4,USD,receipts/RCPT-20260201-00304.png,back to school university bundle purchase
TX-RCPT-20260201-00305,RCPT-20260201-00305,2026-02-01T22:54:05,back_to_school_university,family,in_store_pickup,bank_transfer,1967.00,59.01,190.80,0.00,2098.79,3,USD,receipts/RCPT-20260201-00305.png,back to school university bundle purchase
TX-RCPT-20260201-00306,RCPT-20260201-00306,2026-02-01T20:20:26,back_to_school_university,family,web,apple_pay,968.00,96.80,87.12,15.99,974.31,2,USD,receipts/RCPT-20260201-00306.png,back to school university bundle purchase
TX-RCPT-20260201-00307,RCPT-20260201-00307,2026-02-01T15:11:23,back_to_school_university,small_business,in_store_pickup,paypal,1135.00,113.50,102.15,15.99,1139.64,5,USD,receipts/RCPT-20260201-00307.png,back to school university bundle purchase
TX-RCPT-20260201-00308,RCPT-20260201-00308,2026-02-01T11:32:25,back_to_school_university,family,in_store_pickup,bank_transfer,4106.95,0.00,410.69,0.00,4517.64,4,USD,receipts/RCPT-20260201-00308.png,back to school university bundle purchase
TX-RCPT-20260201-00309,RCPT-20260201-00309,2026-02-01T09:04:16,back_to_school_university,professional,mobile_app,card,158.00,15.80,14.22,11.99,168.41,2,USD,receipts/RCPT-20260201-00309.png,back to school university bundle purchase
TX-RCPT-20260201-00310,RCPT-20260201-00310,2026-02-01T08:12:54,back_to_school_university,small_business,mobile_app,apple_pay,1314.10,131.41,118.27,0.00,1300.96,4,USD,receipts/RCPT-20260201-00310.png,back to school university bundle purchase
TX-RCPT-20260201-00311,RCPT-20260201-00311,2026-02-01T12:49:25,back_to_school_university,family,in_store_pickup,paypal,2871.00,0.00,287.10,0.00,3158.10,4,USD,receipts/RCPT-20260201-00311.png,back to school university bundle purchase
TX-RCPT-20260201-00312,RCPT-20260201-00312,2026-02-01T13:52:17,back_to_school_university,professional,in_store_pickup,apple_pay,1687.00,84.35,160.27,0.00,1762.92,3,USD,receipts/RCPT-20260201-00312.png,back to school university bundle purchase
TX-RCPT-20260201-00313,RCPT-20260201-00313,2026-02-01T20:32:16,back_to_school_university,small_business,in_store_pickup,google_pay,2544.10,0.00,254.41,0.00,2798.51,4,USD,receipts/RCPT-20260201-00313.png,back to school university bundle purchase
TX-RCPT-20260201-00314,RCPT-20260201-00314,2026-02-01T21:01:30,back_to_school_university,student,mobile_app,card,598.00,59.80,53.82,15.99,608.01,2,USD,receipts/RCPT-20260201-00314.png,back to school university bundle purchase
TX-RCPT-20260201-00315,RCPT-20260201-00315,2026-02-01T19:53:16,back_to_school_university,professional,mobile_app,card,1575.00,0.00,157.50,0.00,1732.50,5,USD,receipts/RCPT-20260201-00315.png,back to school university bundle purchase
TX-RCPT-20260201-00316,RCPT-20260201-00316,2026-02-01T15:47:12,back_to_school_university,professional,in_store_pickup,apple_pay,1526.95,45.81,148.11,0.00,1629.25,4,USD,receipts/RCPT-20260201-00316.png,back to school university bundle purchase
TX-RCPT-20260201-00317,RCPT-20260201-00317,2026-02-01T08:54:30,back_to_school_university,family,in_store_pickup,google_pay,1066.00,106.60,95.94,15.99,1071.33,4,USD,receipts/RCPT-20260201-00317.png,back to school university bundle purchase
TX-RCPT-20260202-00318,RCPT-20260202-00318,2026-02-02T15:34:02,back_to_school_university,small_business,mobile_app,paypal,2577.00,257.70,231.93,0.00,2551.23,3,USD,receipts/RCPT-20260202-00318.png,back to school university bundle purchase
TX-RCPT-20260202-00319,RCPT-20260202-00319,2026-02-02T13:23:39,back_to_school_university,family,web,bank_transfer,768.00,23.04,74.50,7.99,827.45,2,USD,receipts/RCPT-20260202-00319.png,back to school university bundle purchase
TX-RCPT-20260202-00320,RCPT-20260202-00320,2026-02-02T12:28:11,back_to_school_university,small_business,web,bank_transfer,847.00,42.35,80.47,11.99,897.11,3,USD,receipts/RCPT-20260202-00320.png,back to school university bundle purchase
TX-RCPT-20260202-00321,RCPT-20260202-00321,2026-02-02T15:51:00,back_to_school_university,professional,mobile_app,paypal,2457.00,73.71,238.33,0.00,2621.62,3,USD,receipts/RCPT-20260202-00321.png,back to school university bundle purchase
TX-RCPT-20260202-00322,RCPT-20260202-00322,2026-02-02T19:10:03,back_to_school_university,professional,mobile_app,paypal,2026.00,0.00,202.60,0.00,2228.60,4,USD,receipts/RCPT-20260202-00322.png,back to school university bundle purchase
TX-RCPT-20260202-00323,RCPT-20260202-00323,2026-02-02T13:01:26,back_to_school_university,student,mobile_app,bank_transfer,1247.00,62.35,118.47,0.00,1303.12,3,USD,receipts/RCPT-20260202-00323.png,back to school university bundle purchase
TX-RCPT-20260202-00324,RCPT-20260202-00324,2026-02-02T20:47:28,back_to_school_university,student,mobile_app,bank_transfer,1598.00,159.80,143.82,0.00,1582.02,2,USD,receipts/RCPT-20260202-00324.png,back to school university bundle purchase
TX-RCPT-20260202-00325,RCPT-20260202-00325,2026-02-02T13:41:18,back_to_school_university,family,in_store_pickup,paypal,886.00,44.30,84.17,0.00,925.87,4,USD,receipts/RCPT-20260202-00325.png,back to school university bundle purchase
TX-RCPT-20260202-00326,RCPT-20260202-00326,2026-02-02T18:16:47,back_to_school_university,student,web,apple_pay,1735.00,52.05,168.30,0.00,1851.25,5,USD,receipts/RCPT-20260202-00326.png,back to school university bundle purchase
TX-RCPT-20260202-00327,RCPT-20260202-00327,2026-02-02T17:09:05,back_to_school_university,gamer,mobile_app,apple_pay,385.95,0.00,38.59,0.00,424.54,5,USD,receipts/RCPT-20260202-00327.png,back to school university bundle purchase
TX-RCPT-20260202-00328,RCPT-20260202-00328,2026-02-02T08:02:42,back_to_school_university,family,mobile_app,paypal,2698.00,80.94,261.71,0.00,2878.77,2,USD,receipts/RCPT-20260202-00328.png,back to school university bundle purchase
TX-RCPT-20260202-00329,RCPT-20260202-00329,2026-02-02T16:40:40,back_to_school_university,small_business,mobile_app,google_pay,2766.95,276.69,249.03,0.00,2739.29,4,USD,receipts/RCPT-20260202-00329.png,back to school university bundle purchase
TX-RCPT-20260202-00330,RCPT-20260202-00330,2026-02-02T13:18:30,back_to_school_university,small_business,web,paypal,1396.00,41.88,135.41,0.00,1489.53,4,USD,receipts/RCPT-20260202-00330.png,back to school university bundle purchase
TX-RCPT-20260202-00331,RCPT-20260202-00331,2026-02-02T14:25:15,back_to_school_university,professional,in_store_pickup,paypal,1158.00,34.74,112.33,15.99,1251.58,2,USD,receipts/RCPT-20260202-00331.png,back to school university bundle purchase
TX-RCPT-20260202-00332,RCPT-20260202-00332,2026-02-02T09:11:08,back_to_school_university,family,web,paypal,947.00,94.70,85.23,0.00,937.53,3,USD,receipts/RCPT-20260202-00332.png,back to school university bundle purchase
TX-RCPT-20260203-00333,RCPT-20260203-00333,2026-02-03T10:06:18,back_to_school_university,family,web,paypal,1867.95,0.00,186.80,0.00,2054.75,3,USD,receipts/RCPT-20260203-00333.png,back to school university bundle purchase
TX-RCPT-20260203-00334,RCPT-20260203-00334,2026-02-03T19:50:02,back_to_school_university,family,web,apple_pay,1553.15,155.32,139.78,0.00,1537.61,4,USD,receipts/RCPT-20260203-00334.png,back to school university bundle purchase
TX-RCPT-20260203-00335,RCPT-20260203-00335,2026-02-03T09:49:45,back_to_school_university,professional,mobile_app,paypal,1058.00,52.90,100.51,7.99,1113.60,2,USD,receipts/RCPT-20260203-00335.png,back to school university bundle purchase
TX-RCPT-20260203-00336,RCPT-20260203-00336,2026-02-03T15:24:43,back_to_school_university,family,mobile_app,apple_pay,1948.00,58.44,188.96,0.00,2078.52,2,USD,receipts/RCPT-20260203-00336.png,back to school university bundle purchase
TX-RCPT-20260203-00337,RCPT-20260203-00337,2026-02-03T18:19:12,back_to_school_university,family,web,apple_pay,2998.00,299.80,269.82,0.00,2968.02,2,USD,receipts/RCPT-20260203-00337.png,back to school university bundle purchase
TX-RCPT-20260203-00338,RCPT-20260203-00338,2026-02-03T08:37:50,back_to_school_university,gamer,in_store_pickup,bank_transfer,808.00,80.80,72.72,7.99,807.91,2,USD,receipts/RCPT-20260203-00338.png,back to school university bundle purchase
TX-RCPT-20260203-00339,RCPT-20260203-00339,2026-02-03T11:20:35,back_to_school_university,family,mobile_app,apple_pay,1055.95,0.00,105.60,0.00,1161.55,5,USD,receipts/RCPT-20260203-00339.png,back to school university bundle purchase
TX-RCPT-20260203-00340,RCPT-20260203-00340,2026-02-03T16:18:34,back_to_school_university,gamer,web,bank_transfer,1898.00,189.80,170.82,0.00,1879.02,2,USD,receipts/RCPT-20260203-00340.png,back to school university bundle purchase
TX-RCPT-20260203-00341,RCPT-20260203-00341,2026-02-03T13:29:00,back_to_school_university,small_business,mobile_app,apple_pay,1085.00,54.25,103.08,15.99,1149.82,5,USD,receipts/RCPT-20260203-00341.png,back to school university bundle purchase
TX-RCPT-20260203-00342,RCPT-20260203-00342,2026-02-03T20:35:09,back_to_school_university,small_business,mobile_app,google_pay,1296.00,129.60,116.64,0.00,1283.04,4,USD,receipts/RCPT-20260203-00342.png,back to school university bundle purchase
TX-RCPT-20260203-00343,RCPT-20260203-00343,2026-02-03T11:06:31,back_to_school_university,professional,web,card,2057.00,0.00,205.70,0.00,2262.70,3,USD,receipts/RCPT-20260203-00343.png,back to school university bundle purchase
TX-RCPT-20260203-00344,RCPT-20260203-00344,2026-02-03T22:58:13,back_to_school_university,gamer,web,paypal,1434.15,0.00,143.42,0.00,1577.57,3,USD,receipts/RCPT-20260203-00344.png,back to school university bundle purchase
TX-RCPT-20260203-00345,RCPT-20260203-00345,2026-02-03T11:33:06,back_to_school_university,student,in_store_pickup,apple_pay,887.85,0.00,88.79,7.99,984.63,5,USD,receipts/RCPT-20260203-00345.png,back to school university bundle purchase
TX-RCPT-20260203-00346,RCPT-20260203-00346,2026-02-03T13:43:29,back_to_school_university,gamer,web,apple_pay,957.00,0.00,95.70,15.99,1068.69,3,USD,receipts/RCPT-20260203-00346.png,back to school university bundle purchase
TX-RCPT-20260203-00347,RCPT-20260203-00347,2026-02-03T21:23:26,back_to_school_university,gamer,in_store_pickup,google_pay,1604.00,80.20,152.38,0.00,1676.18,6,USD,receipts/RCPT-20260203-00347.png,back to school university bundle purchase
TX-RCPT-20260203-00348,RCPT-20260203-00348,2026-02-03T12:38:01,back_to_school_university,small_business,web,google_pay,1346.00,0.00,134.60,0.00,1480.60,4,USD,receipts/RCPT-20260203-00348.png,back to school university bundle purchase
TX-RCPT-20260203-00349,RCPT-20260203-00349,2026-02-03T15:22:09,back_to_school_university,professional,mobile_app,google_pay,706.00,21.18,68.48,0.00,753.30,4,USD,receipts/RCPT-20260203-00349.png,back to school university bundle purchase
TX-RCPT-20260203-00350,RCPT-20260203-00350,2026-02-03T10:31:52,back_to_school_university,small_business,web,bank_transfer,1067.95,0.00,106.80,11.99,1186.74,3,USD,receipts/RCPT-20260203-00350.png,back to school university bundle purchase
TX-RCPT-20260203-00351,RCPT-20260203-00351,2026-02-03T13:56:52,back_to_school_university,gamer,mobile_app,card,59.00,0.00,5.90,11.99,76.89,1,USD,receipts/RCPT-20260203-00351.png,back to school university bundle purchase
TX-RCPT-20260204-00352,RCPT-20260204-00352,2026-02-04T13:32:44,back_to_school_university,professional,web,card,2505.00,75.15,242.99,0.00,2672.84,3,USD,receipts/RCPT-20260204-00352.png,back to school university bundle purchase
TX-RCPT-20260204-00353,RCPT-20260204-00353,2026-02-04T12:50:25,back_to_school_university,professional,web,google_pay,4698.00,469.80,422.82,0.00,4651.02,2,USD,receipts/RCPT-20260204-00353.png,back to school university bundle purchase
TX-RCPT-20260204-00354,RCPT-20260204-00354,2026-02-04T20:08:30,back_to_school_university,small_business,web,paypal,1148.00,114.80,103.32,7.99,1144.51,2,USD,receipts/RCPT-20260204-00354.png,back to school university bundle purchase
TX-RCPT-20260204-00355,RCPT-20260204-00355,2026-02-04T09:42:26,back_to_school_university,gamer,mobile_app,google_pay,1453.00,0.00,145.30,0.00,1598.30,7,USD,receipts/RCPT-20260204-00355.png,back to school university bundle purchase
TX-RCPT-20260204-00356,RCPT-20260204-00356,2026-02-04T17:09:28,back_to_school_university,student,web,apple_pay,1427.00,142.70,128.43,0.00,1412.73,3,USD,receipts/RCPT-20260204-00356.png,back to school university bundle purchase
